------------------------------
Dylos Logger v 2.0.0.0
Unit: DC1700 v 2.08
Date/Time: 02-20-17 09:17
------------------------------
Particles per cubic foot / 100
------------------------------
Date/Time, Small, Large
02-15-17 13:28, 6687, 873
02-15-17 13:29, 7034, 979
02-15-17 13:30, 7148, 1011
02-15-17 13:31, 6895, 989
02-15-17 13:32, 6684, 942
02-15-17 13:33, 9508, 1963
02-15-17 13:34, 7329, 1086
02-15-17 13:35, 6976, 1021
02-15-17 13:36, 6853, 991
02-15-17 13:37, 6981, 1040
02-15-17 13:38, 7066, 1080
02-15-17 13:39, 7047, 1087
02-15-17 13:40, 7696, 1355
02-15-17 13:41, 7342, 1256
02-15-17 13:42, 7637, 1341
02-15-17 13:43, 7207, 1215
02-15-17 13:44, 7062, 1189
02-15-17 13:45, 6979, 1167
02-15-17 13:46, 6990, 1123
02-15-17 13:47, 6799, 1084
02-15-17 13:48, 6589, 1019
02-15-17 13:49, 6619, 1033
02-15-17 13:50, 6551, 1041
02-15-17 13:51, 6490, 1030
02-15-17 13:52, 6392, 996
02-15-17 13:53, 6318, 935
02-15-17 13:54, 6182, 929
02-15-17 13:55, 6258, 914
02-15-17 13:56, 6197, 889
02-15-17 13:57, 6001, 836
02-15-17 13:58, 5761, 750
02-15-17 13:59, 5852, 801
02-15-17 14:00, 5969, 815
02-15-17 14:01, 5982, 872
02-15-17 14:02, 6101, 880
02-15-17 14:03, 5940, 879
02-15-17 14:04, 5937, 866
02-15-17 14:05, 5807, 790
02-15-17 14:06, 5626, 700
02-15-17 14:07, 5728, 707
02-15-17 14:08, 6032, 856
02-15-17 14:09, 6744, 1270
02-15-17 14:10, 7057, 1368
02-15-17 14:11, 7318, 1537
02-15-17 14:12, 7245, 1445
02-15-17 14:13, 7327, 1558
02-15-17 14:14, 7591, 1691
02-15-17 14:15, 7908, 1845
02-15-17 14:16, 9237, 2656
02-15-17 14:17, 9845, 3034
02-15-17 14:18, 10150, 3230
02-15-17 14:19, 11195, 3833
02-15-17 14:20, 11624, 4129
02-15-17 14:21, 11844, 4203
02-15-17 14:22, 11580, 4132
02-15-17 14:23, 11361, 3940
02-15-17 14:24, 11133, 3757
02-15-17 14:25, 10978, 3743
02-15-17 14:26, 10676, 3560
02-15-17 14:27, 10579, 3465
02-15-17 14:28, 10325, 3292
02-15-17 14:29, 10071, 3179
02-15-17 14:30, 9835, 3077
02-15-17 14:31, 9647, 2988
02-15-17 14:32, 9515, 2851
02-15-17 14:33, 9222, 2706
02-15-17 14:34, 9108, 2661
02-15-17 14:35, 8890, 2529
02-15-17 14:36, 8804, 2470
02-15-17 14:37, 8564, 2440
02-15-17 14:38, 8430, 2305
02-15-17 14:39, 8254, 2244
02-15-17 14:40, 8311, 2263
02-15-17 14:41, 7969, 2153
02-15-17 14:42, 7915, 2059
02-15-17 14:43, 7640, 1970
02-15-17 14:44, 7583, 1904
02-15-17 14:45, 7521, 1874
02-15-17 14:46, 7271, 1748
02-15-17 14:47, 7262, 1782
02-15-17 14:48, 7169, 1718
02-15-17 14:49, 7102, 1719
02-15-17 14:50, 7214, 1802
02-15-17 14:51, 7358, 1908
02-15-17 14:52, 7821, 2223
02-15-17 14:53, 7090, 1744
02-15-17 14:54, 6733, 1602
02-15-17 14:55, 6655, 1584
02-15-17 14:56, 6611, 1513
02-15-17 14:57, 6265, 1448
02-15-17 14:58, 6020, 1301
02-15-17 14:59, 5890, 1289
02-15-17 15:00, 5665, 1196
02-15-17 15:01, 5500, 1111
02-15-17 15:02, 5442, 1094
02-15-17 15:03, 5413, 1089
02-15-17 15:04, 5544, 1083
02-15-17 15:05, 5805, 1276
02-15-17 15:06, 5735, 1255
02-15-17 15:07, 5410, 1068
02-15-17 15:08, 5675, 1288
02-15-17 15:09, 5669, 1198
02-15-17 15:10, 6140, 1480
02-15-17 15:11, 6564, 1601
02-15-17 15:12, 7073, 1885
02-15-17 15:13, 7311, 2016
02-15-17 15:14, 7570, 2166
02-15-17 15:15, 7600, 2118
02-15-17 15:16, 7814, 2303
02-15-17 15:17, 7847, 2294
02-15-17 15:18, 8005, 2406
02-15-17 15:19, 8751, 2661
02-15-17 15:20, 7658, 2093
02-15-17 15:21, 7413, 1959
02-15-17 15:22, 7310, 1908
02-15-17 15:23, 7199, 1887
02-15-17 15:24, 6959, 1720
02-15-17 15:25, 6931, 1719
02-15-17 15:26, 6747, 1609
02-15-17 15:27, 6465, 1560
02-15-17 15:28, 6311, 1459
02-15-17 15:29, 6281, 1415
02-15-17 15:30, 6127, 1326
02-15-17 15:31, 5939, 1259
02-15-17 15:32, 5782, 1151
02-15-17 15:33, 5717, 1136
02-15-17 15:34, 5771, 1147
02-15-17 15:35, 7165, 1817
02-15-17 15:36, 6039, 1352
02-15-17 15:37, 5573, 1017
02-15-17 15:38, 5497, 1047
02-15-17 15:39, 6408, 1525
02-15-17 15:40, 6378, 1476
02-15-17 15:41, 5390, 976
02-15-17 15:42, 5309, 917
02-15-17 15:43, 5409, 963
02-15-17 15:44, 5554, 1042
02-15-17 15:45, 5336, 952
02-15-17 15:46, 5221, 879
02-15-17 15:47, 5124, 827
02-15-17 15:48, 5071, 803
02-15-17 15:49, 5062, 781
02-15-17 15:50, 4977, 761
02-15-17 15:51, 5029, 763
02-15-17 15:52, 4953, 700
02-15-17 15:53, 4847, 696
02-15-17 15:54, 5087, 765
02-15-17 15:55, 5096, 778
02-15-17 15:56, 5188, 809
02-15-17 15:57, 5016, 737
02-15-17 15:58, 5064, 756
02-15-17 15:59, 5373, 899
02-15-17 16:00, 5571, 1048
02-15-17 16:01, 5708, 1136
02-15-17 16:02, 5490, 1024
02-15-17 16:03, 5787, 1153
02-15-17 16:04, 6202, 1386
02-15-17 16:05, 6569, 1536
02-15-17 16:06, 7544, 2074
02-15-17 16:07, 8264, 2440
02-15-17 16:08, 8075, 2338
02-15-17 16:09, 8098, 2324
02-15-17 16:10, 8312, 2419
02-15-17 16:11, 8034, 2239
02-15-17 16:12, 7479, 1990
02-15-17 16:13, 7605, 1979
02-15-17 16:14, 7395, 1901
02-15-17 16:15, 7266, 1805
02-15-17 16:16, 6739, 1537
02-15-17 16:17, 6695, 1517
02-15-17 16:18, 6507, 1429
02-15-17 16:19, 6332, 1314
02-15-17 16:20, 6342, 1311
02-15-17 16:21, 6186, 1269
02-15-17 16:22, 6292, 1331
02-15-17 16:23, 6450, 1443
02-15-17 16:24, 7016, 1728
02-15-17 16:25, 6359, 1366
02-15-17 16:26, 6168, 1275
02-15-17 16:27, 6112, 1227
02-15-17 16:28, 5931, 1144
02-15-17 16:29, 5835, 1106
02-15-17 16:30, 5731, 1076
02-15-17 16:31, 5652, 1023
02-15-17 16:32, 5545, 991
02-15-17 16:33, 5402, 926
02-15-17 16:34, 5393, 935
02-15-17 16:35, 5281, 827
02-15-17 16:36, 5285, 889
02-15-17 16:37, 5182, 836
02-15-17 16:38, 5188, 815
02-15-17 16:39, 5197, 864
02-15-17 16:40, 5035, 735
02-15-17 16:41, 4915, 703
02-15-17 16:42, 5173, 765
02-15-17 16:43, 4985, 735
02-15-17 16:44, 5047, 777
02-15-17 16:45, 5433, 960
02-15-17 16:46, 5287, 892
02-15-17 16:47, 5280, 864
02-15-17 16:48, 5161, 813
02-15-17 16:49, 5036, 920
02-15-17 16:50, 5989, 1480
02-15-17 16:51, 6014, 1285
02-15-17 16:52, 6373, 1408
02-15-17 16:53, 6364, 1423
02-15-17 16:54, 7122, 1829
02-15-17 16:55, 6953, 1776
02-15-17 16:56, 6451, 1454
02-15-17 16:57, 6466, 1463
02-15-17 16:58, 6513, 1491
02-15-17 16:59, 6769, 1546
02-15-17 17:00, 6443, 1421
02-15-17 17:01, 6850, 1545
02-15-17 17:02, 6804, 1561
02-15-17 17:03, 6793, 1516
02-15-17 17:04, 6556, 1339
02-15-17 17:05, 6627, 1377
02-15-17 17:06, 6622, 1413
02-15-17 17:07, 6622, 1328
02-15-17 17:08, 6834, 1413
02-15-17 17:09, 6359, 1264
02-20-17 10:23, 6568, 378
