------------------------------
Dylos Logger v 2.0.0.0
Unit: DC1700 v 2.08
Date/Time: 02-14-17 10:17
------------------------------
Particles per cubic foot / 100
------------------------------
Date/Time, Small, Large
02-10-17 13:42, 3840, 499
02-10-17 13:43, 3657, 446
02-10-17 13:44, 3849, 473
02-10-17 13:45, 3772, 474
02-10-17 13:46, 3646, 465
02-10-17 13:47, 3899, 483
02-10-17 13:48, 4446, 761
02-10-17 13:49, 4529, 793
02-10-17 13:50, 4480, 769
02-10-17 13:51, 4314, 696
02-10-17 13:52, 4282, 641
02-10-17 13:53, 4229, 683
02-10-17 13:54, 4164, 657
02-10-17 13:55, 4128, 597
02-10-17 13:56, 4153, 602
02-10-17 13:57, 4156, 619
02-10-17 13:58, 4160, 578
02-10-17 13:59, 4062, 526
02-10-17 14:00, 4162, 578
02-10-17 14:01, 4085, 574
02-10-17 14:02, 4102, 529
02-10-17 14:03, 4047, 525
02-10-17 14:04, 4093, 523
02-10-17 14:05, 4034, 526
02-10-17 14:06, 4042, 531
02-10-17 14:07, 3997, 487
02-10-17 14:08, 4082, 548
02-10-17 14:09, 4026, 490
02-10-17 14:10, 3979, 471
02-10-17 14:11, 3972, 492
02-10-17 14:12, 3964, 445
02-10-17 14:13, 3968, 473
02-10-17 14:14, 3946, 441
02-10-17 14:15, 3924, 422
02-10-17 14:16, 3967, 429
02-10-17 14:17, 3893, 411
02-10-17 14:18, 3925, 410
02-10-17 14:19, 3878, 407
02-10-17 14:20, 3901, 403
02-10-17 14:21, 3893, 400
02-10-17 14:22, 3864, 355
02-10-17 14:23, 3872, 394
02-10-17 14:24, 3820, 370
02-10-17 14:25, 3863, 370
02-10-17 14:26, 3710, 324
02-10-17 14:27, 3733, 324
02-10-17 14:28, 3733, 347
02-10-17 14:29, 3703, 324
02-10-17 14:30, 3704, 327
02-10-17 14:31, 3660, 313
02-10-17 14:32, 3595, 327
02-10-17 14:33, 3585, 322
02-10-17 14:34, 3630, 306
02-10-17 14:35, 3524, 288
02-10-17 14:36, 3534, 306
02-10-17 14:37, 3579, 292
02-10-17 14:38, 3598, 306
02-10-17 14:39, 3527, 281
02-10-17 14:40, 3521, 290
02-10-17 14:41, 3575, 291
02-10-17 14:42, 3596, 302
02-10-17 14:43, 3543, 280
02-10-17 14:44, 3561, 277
02-10-17 14:45, 3469, 270
02-10-17 14:46, 3507, 259
02-10-17 14:47, 3483, 277
02-10-17 14:48, 3437, 241
02-10-17 14:49, 3476, 241
02-10-17 14:50, 3456, 257
02-10-17 14:51, 3405, 225
02-10-17 14:52, 3451, 230
02-10-17 14:53, 3452, 223
02-10-17 14:54, 3418, 204
02-10-17 14:55, 3421, 220
02-10-17 14:56, 3370, 213
02-10-17 14:57, 3377, 203
02-10-17 14:58, 3385, 192
02-10-17 14:59, 3312, 198
02-10-17 15:00, 3266, 191
02-10-17 15:01, 3263, 170
02-10-17 15:02, 3282, 193
02-10-17 15:03, 3318, 177
02-10-17 15:04, 3336, 178
02-10-17 15:05, 3241, 166
02-10-17 15:06, 3319, 186
02-10-17 15:07, 3340, 175
02-10-17 15:08, 3248, 170
02-10-17 15:09, 3270, 163
02-10-17 15:10, 3272, 163
02-10-17 15:11, 3301, 151
02-10-17 15:12, 3279, 153
02-10-17 15:13, 3325, 147
02-10-17 15:14, 3230, 138
02-10-17 15:15, 3301, 152
02-10-17 15:16, 3322, 139
02-10-17 15:17, 3298, 147
02-10-17 15:18, 3321, 149
02-10-17 15:19, 3243, 143
02-10-17 15:20, 3245, 138
02-10-17 15:21, 3199, 140
02-10-17 15:22, 3171, 134
02-10-17 15:23, 3125, 133
02-10-17 15:24, 3213, 143
02-10-17 15:25, 3193, 137
02-10-17 15:26, 3178, 141
02-10-17 15:27, 3103, 118
02-10-17 15:28, 3084, 131
02-10-17 15:29, 3110, 118
02-10-17 15:30, 3014, 128
02-10-17 15:31, 3061, 125
02-10-17 15:32, 3041, 117
02-10-17 15:33, 3072, 122
02-10-17 15:34, 2992, 110
02-10-17 15:35, 2965, 120
02-10-17 15:36, 2974, 110
02-10-17 15:37, 2947, 109
02-10-17 15:38, 2918, 98
02-10-17 15:39, 2921, 113
02-10-17 15:40, 2878, 101
02-10-17 15:41, 2867, 95
02-10-17 15:42, 2919, 100
02-10-17 15:43, 2956, 107
02-10-17 15:44, 2904, 100
02-10-17 15:45, 2832, 84
02-10-17 15:46, 2889, 101
02-10-17 15:47, 2876, 87
02-10-17 15:48, 2919, 84
02-10-17 15:49, 3015, 102
02-10-17 15:50, 3007, 91
02-10-17 15:51, 3039, 78
02-10-17 15:52, 3002, 93
02-10-17 15:53, 3082, 89
02-10-17 15:54, 3108, 92
02-10-17 15:55, 3061, 95
02-10-17 15:56, 3112, 86
02-10-17 15:57, 3083, 91
02-10-17 15:58, 3168, 87
02-10-17 15:59, 3202, 82
02-10-17 16:00, 3393, 85
02-10-17 16:01, 3431, 81
02-10-17 16:02, 3493, 79
02-10-17 16:03, 3455, 74
02-10-17 16:04, 3476, 72
02-10-17 16:05, 3617, 86
02-10-17 16:06, 3539, 72
02-10-17 16:07, 3523, 88
02-10-17 16:08, 3491, 77
02-10-17 16:09, 3462, 73
02-10-17 16:10, 3674, 87
02-10-17 16:11, 3905, 91
02-10-17 16:12, 4345, 414
02-10-17 16:13, 10930, 5007
02-10-17 16:14, 5997, 601
02-10-17 16:15, 5652, 200
02-10-17 16:16, 5560, 146
02-10-17 16:17, 5693, 257
02-10-17 16:18, 5956, 535
02-10-17 16:19, 6039, 530
02-10-17 16:20, 6632, 849
02-10-17 16:21, 8853, 2288
02-10-17 16:22, 7579, 1321
02-10-17 16:23, 10879, 3942
02-10-17 16:24, 10926, 3998
02-10-17 16:25, 10794, 3961
02-10-17 16:26, 10729, 3965
02-10-17 16:27, 10483, 3857
02-10-17 16:28, 9776, 3115
02-10-17 16:29, 12373, 5260
02-10-17 16:30, 18454, 9882
02-10-17 16:31, 30618, 20747
02-10-17 16:32, 27839, 18588
02-10-17 16:33, 18527, 10482
02-10-17 16:34, 15872, 8139
02-10-17 16:35, 10712, 3594
02-10-17 16:36, 9170, 2270
02-10-17 16:37, 8638, 1941
02-10-17 16:38, 8117, 1598
02-10-17 16:39, 7554, 1361
02-10-17 16:40, 7305, 1243
02-10-17 16:41, 7194, 1163
02-10-17 16:42, 6928, 1062
02-10-17 16:43, 6801, 991
02-10-17 16:44, 6704, 988
02-10-17 16:45, 6769, 1006
02-10-17 16:46, 6835, 1024
02-10-17 16:47, 6633, 940
02-10-17 16:48, 6900, 1090
02-10-17 16:49, 6891, 1065
02-10-17 16:50, 6535, 883
02-10-17 16:51, 6501, 890
02-10-17 16:52, 6463, 844
02-10-17 16:53, 6329, 798
02-10-17 16:54, 6471, 903
02-10-17 16:55, 6749, 1092
02-10-17 16:56, 7007, 1365
02-10-17 16:57, 7912, 2007
02-10-17 16:58, 7994, 2084
02-10-17 16:59, 7671, 1800
02-10-17 17:00, 7492, 1702
02-10-17 17:01, 7432, 1597
02-10-17 17:02, 7156, 1456
02-10-17 17:03, 7204, 1409
02-10-17 17:04, 7532, 1726
02-10-17 17:05, 8364, 2317
02-10-17 17:06, 8851, 2701
02-10-17 17:07, 8841, 2643
02-10-17 17:08, 8307, 2193
02-10-17 17:09, 7691, 1756
02-10-17 17:10, 7444, 1687
02-10-17 17:11, 7479, 1680
02-10-17 17:12, 7345, 1512
02-10-17 17:13, 6999, 1307
02-10-17 17:14, 6886, 1243
02-10-17 17:15, 6828, 1193
