------------------------------
Dylos Logger v 2.0.0.0
Unit: DC1700 v 2.08
Date/Time: 01-30-17 13:17
------------------------------
Particles per cubic foot / 100
------------------------------
Date/Time, Small, Large
01-30-17 13:18, 27431, 450
01-30-17 13:19, 27427, 474
01-30-17 13:20, 27502, 430
01-30-17 13:21, 27330, 453
01-30-17 13:22, 27161, 434
01-30-17 13:23, 27141, 461
01-30-17 13:24, 26834, 415
01-30-17 13:25, 26731, 448
01-30-17 13:26, 26612, 397
01-30-17 13:27, 26343, 383
01-30-17 13:28, 26223, 405
01-30-17 13:29, 26235, 396
01-30-17 13:30, 25906, 367
01-30-17 13:31, 25785, 378
01-30-17 13:32, 25548, 346
01-30-17 13:33, 25473, 377
01-30-17 13:34, 25238, 367
01-30-17 13:35, 24956, 343
01-30-17 13:36, 24944, 346
01-30-17 13:37, 24669, 330
01-30-17 13:38, 24348, 338
01-30-17 13:39, 24188, 339
01-30-17 13:40, 24138, 334
01-30-17 13:41, 23880, 326
01-30-17 13:42, 23665, 326
01-30-17 13:43, 23724, 316
01-30-17 13:44, 23953, 347
01-30-17 13:45, 23298, 335
01-30-17 13:46, 23516, 413
01-30-17 13:47, 23671, 450
01-30-17 13:48, 23262, 395
01-30-17 13:49, 23188, 388
01-30-17 13:50, 23342, 394
01-30-17 13:51, 23171, 376
01-30-17 13:52, 23336, 375
01-30-17 13:53, 23351, 376
01-30-17 13:54, 23549, 355
01-30-17 13:55, 23551, 354
01-30-17 13:56, 23591, 337
01-30-17 13:57, 23670, 354
01-30-17 13:58, 23698, 337
01-30-17 13:59, 23708, 333
01-30-17 14:00, 23579, 320
01-30-17 14:01, 23793, 329
01-30-17 14:02, 23962, 320
01-30-17 14:03, 27826, 333
