sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961061B2,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-02-27T15:21:39.629+0100,21.1649461,42.65876358,21.45
2017-02-27T15:21:40.790+0100,21.16494034,42.65877293,21.88
2017-02-27T15:21:41.974+0100,21.16492993,42.65879097,23.72
2017-02-27T15:21:43.120+0100,21.16492276,42.65878987,25.6
2017-02-27T15:21:44.282+0100,21.16491776,42.65880852,27.94
2017-02-27T15:21:45.446+0100,21.16494803,42.65884553,29.58
2017-02-27T15:21:46.609+0100,21.1649347,42.65884814,31.64
2017-02-27T15:21:47.757+0100,21.16493533,42.65886189,31.31
2017-02-27T15:21:48.974+0100,21.16492428,42.6588697,32.31
2017-02-27T15:21:50.113+0100,21.16492104,42.65888408,34.56
2017-02-27T15:21:51.300+0100,21.16492006,42.6589015,36.21
2017-02-27T15:21:52.455+0100,21.16490175,42.65892433,39.11
2017-02-27T15:21:53.632+0100,21.16489117,42.65893441,40.74
2017-02-27T15:21:54.800+0100,21.16488083,42.65894926,40.12
2017-02-27T15:21:55.974+0100,21.16487543,42.65896112,40.54
2017-02-27T15:21:57.126+0100,21.16486938,42.6589747,40.12
2017-02-27T15:21:58.330+0100,21.16486043,42.65898599,42.22
2017-02-27T15:21:59.437+0100,21.16484966,42.6590104,43.73
2017-02-27T15:22:00.639+0100,21.1648466,42.65902259,44.4
2017-02-27T15:22:01.819+0100,21.16484154,42.6590358,45.97
2017-02-27T15:22:02.968+0100,21.16483503,42.65904362,45.29
2017-02-27T15:22:04.100+0100,21.16482731,42.65905035,46.2
2017-02-27T15:22:05.308+0100,21.16481975,42.65905505,45.07
2017-02-27T15:22:06.435+0100,21.16480171,42.65905303,41.79
2017-02-27T15:22:07.637+0100,21.16479375,42.65904907,38.32
2017-02-27T15:22:08.775+0100,21.16478437,42.65904615,39.51
2017-02-27T15:22:09.985+0100,21.16477679,42.65904129,41.16
2017-02-27T15:22:11.109+0100,21.16476891,42.65903635,39.72
2017-02-27T15:22:12.302+0100,21.16475955,42.65903212,38.71
2017-02-27T15:22:13.454+0100,21.16475272,42.65903057,32.81
2017-02-27T15:22:14.629+0100,21.16475132,42.65902778,33.67
2017-02-27T15:22:15.800+0100,21.16474947,42.65902512,32.64
2017-02-27T15:22:16.990+0100,21.16474746,42.65902238,29.73
2017-02-27T15:22:18.089+0100,21.16474638,42.65902197,32.14
2017-02-27T15:22:19.299+0100,21.16474681,42.65902076,33.67
2017-02-27T15:22:20.443+0100,21.16474851,42.65901956,34.38
2017-02-27T15:22:21.671+0100,21.16474817,42.65902068,32.47
2017-02-27T15:22:22.789+0100,21.1647481,42.65902171,35.65
2017-02-27T15:22:23.987+0100,21.16474777,42.65902299,35.83
2017-02-27T15:22:25.112+0100,21.16474863,42.65902209,37.34
2017-02-27T15:22:26.304+0100,21.16474875,42.65902165,39.31
2017-02-27T15:22:27.450+0100,21.16474863,42.65902151,37.54
2017-02-27T15:22:28.647+0100,21.16474856,42.65902151,36.39
2017-02-27T15:22:29.786+0100,21.16474856,42.6590215,36.58
2017-02-27T15:22:30.955+0100,21.16474853,42.65902146,38.51
2017-02-27T15:22:32.110+0100,21.1647485,42.65902149,39.92
2017-02-27T15:22:33.254+0100,21.1647485,42.65902147,39.72
2017-02-27T15:22:34.421+0100,21.16474849,42.65902147,36.96
2017-02-27T15:22:35.639+0100,21.16474846,42.65902149,36.77
2017-02-27T15:22:36.763+0100,21.16474844,42.65902148,38.51
2017-02-27T15:22:37.973+0100,21.16474842,42.65902149,35.65
2017-02-27T15:22:39.097+0100,21.16474842,42.65902152,34.56
2017-02-27T15:22:40.290+0100,21.16474836,42.65902153,35.28
2017-02-27T15:22:41.425+0100,21.16474834,42.65902151,35.28
2017-02-27T15:22:42.618+0100,21.16474827,42.65902155,34.03
2017-02-27T15:22:43.747+0100,21.16474824,42.65902156,32.81
2017-02-27T15:22:44.950+0100,21.16474822,42.65902155,33.5
2017-02-27T15:22:46.134+0100,21.16474822,42.65902157,33.85
2017-02-27T15:22:47.301+0100,21.1647482,42.65902156,34.74
2017-02-27T15:22:48.423+0100,21.16474815,42.65902157,31.97
2017-02-27T15:22:49.605+0100,21.16474815,42.6590216,31.64
2017-02-27T15:22:50.823+0100,21.16474815,42.65902162,33.15
2017-02-27T15:22:52.003+0100,21.16474809,42.65902163,33.33
2017-02-27T15:22:53.123+0100,21.16474805,42.65902163,32.64
2017-02-27T15:22:54.285+0100,21.16474803,42.65902164,34.38
2017-02-27T15:22:55.436+0100,21.16474806,42.65902163,35.1
2017-02-27T15:22:56.595+0100,21.16474809,42.65902164,34.03
2017-02-27T15:22:57.807+0100,21.16474809,42.65902165,34.74
2017-02-27T15:22:58.972+0100,21.16474807,42.65902166,33.85
2017-02-27T15:23:00.119+0100,21.16474807,42.65902167,29.89
2017-02-27T15:23:01.293+0100,21.16474808,42.65902169,28.82
2017-02-27T15:23:02.450+0100,21.16474807,42.65902176,27.51
2017-02-27T15:23:03.598+0100,21.16474807,42.65902177,27.23
2017-02-27T15:23:04.818+0100,21.16474806,42.65902179,29.43
2017-02-27T15:23:05.947+0100,21.16474808,42.65902181,30.04
