------------------------------
Dylos Logger v 2.0.0.0
Unit: DC1700 v 2.08
Date/Time: 02-14-17 10:15
------------------------------
Particles per cubic foot / 100
------------------------------
Date/Time, Small, Large
02-13-17 15:26, 5019, 629
02-13-17 15:27, 4967, 626
02-13-17 15:28, 4975, 602
02-13-17 15:29, 5016, 646
02-13-17 15:30, 4977, 623
02-13-17 15:31, 4964, 651
02-13-17 15:32, 4990, 643
02-13-17 15:33, 5066, 611
02-13-17 15:34, 5030, 633
02-13-17 15:35, 5014, 629
02-13-17 15:36, 4889, 619
02-13-17 15:37, 4904, 621
02-13-17 15:38, 4891, 603
02-13-17 15:39, 4876, 596
02-13-17 15:40, 4944, 579
02-13-17 15:41, 4889, 574
02-13-17 15:42, 4910, 562
02-13-17 15:43, 4854, 549
02-13-17 15:44, 4870, 585
02-13-17 15:45, 4852, 518
02-13-17 15:46, 4879, 586
02-13-17 15:47, 4875, 619
02-13-17 15:48, 5195, 740
02-13-17 15:49, 5094, 669
02-13-17 15:50, 5017, 603
02-13-17 15:51, 5092, 631
02-13-17 15:52, 5117, 587
02-13-17 15:53, 5212, 642
02-13-17 15:54, 5199, 634
02-13-17 15:55, 5138, 596
02-13-17 15:56, 5213, 647
02-13-17 15:57, 5290, 651
02-13-17 15:58, 5316, 653
02-13-17 15:59, 5316, 636
02-13-17 16:00, 5296, 592
02-13-17 16:01, 5358, 598
02-13-17 16:02, 5281, 597
02-13-17 16:03, 5308, 569
02-13-17 16:04, 5291, 604
02-13-17 16:05, 5376, 646
02-13-17 16:06, 5385, 656
02-13-17 16:07, 5504, 700
02-13-17 16:08, 5506, 673
02-13-17 16:09, 5543, 709
02-13-17 16:10, 5575, 726
02-13-17 16:11, 5593, 718
02-13-17 16:12, 5551, 693
02-13-17 16:13, 5601, 719
02-13-17 16:14, 5540, 708
02-13-17 16:15, 5490, 679
02-13-17 16:16, 5542, 708
02-13-17 16:17, 5590, 746
02-13-17 16:18, 5580, 722
02-13-17 16:19, 5569, 757
02-13-17 16:20, 5551, 765
02-13-17 16:21, 5626, 784
02-13-17 16:22, 5537, 772
02-13-17 16:23, 5587, 744
02-13-17 16:24, 5548, 771
02-13-17 16:25, 5512, 768
02-13-17 16:26, 5570, 801
02-13-17 16:27, 5572, 771
02-13-17 16:28, 5574, 752
02-13-17 16:29, 5503, 752
02-13-17 16:30, 5623, 759
02-13-17 16:31, 5691, 800
02-13-17 16:32, 5653, 790
02-13-17 16:33, 5603, 788
02-13-17 16:34, 5633, 798
02-13-17 16:35, 5572, 792
02-13-17 16:36, 5560, 780
02-13-17 16:37, 5584, 778
02-13-17 16:38, 5670, 761
02-13-17 16:39, 5631, 763
02-13-17 16:40, 5650, 785
02-13-17 16:41, 5555, 764
02-13-17 16:42, 5698, 804
02-13-17 16:43, 5731, 869
02-13-17 16:44, 5755, 849
02-13-17 16:45, 5770, 888
02-13-17 16:46, 5753, 912
02-13-17 16:47, 5776, 891
02-13-17 16:48, 5889, 941
02-13-17 16:49, 5901, 1012
02-13-17 16:50, 5976, 990
02-13-17 16:51, 6018, 1052
02-13-17 16:52, 6063, 1040
02-13-17 16:53, 6157, 1118
02-13-17 16:54, 6163, 1128
02-13-17 16:55, 6299, 1223
02-13-17 16:56, 6174, 1134
02-13-17 16:57, 6297, 1169
02-13-17 16:58, 6232, 1180
02-13-17 16:59, 6378, 1260
02-13-17 17:00, 6348, 1196
02-13-17 17:01, 6296, 1205
02-13-17 17:02, 6314, 1209
02-13-17 17:03, 6359, 1201
02-13-17 17:04, 6375, 1142
