sensor:model,sensor:package,sensor:capability,sensor:units
AirBeam-PM,AirBeam:0018961051B5,Particulate Matter,micrograms per cubic meter
Timestamp,geo:lat,geo:long,Value
2017-02-27T09:25:17.101+0100,21.16613136,42.65817997,116.67
2017-02-27T09:25:18.271+0100,21.16613008,42.65818187,117.47
2017-02-27T09:25:19.431+0100,21.16613011,42.65818102,117.88
2017-02-27T09:25:20.662+0100,21.16616894,42.65818248,109.26
2017-02-27T09:25:21.776+0100,21.16622973,42.65820221,103.68
2017-02-27T09:25:22.944+0100,21.1662892,42.65821744,108.5
2017-02-27T09:25:24.097+0100,21.16633706,42.65822062,111.56
2017-02-27T09:25:25.278+0100,21.16635483,42.6582215,114.29
2017-02-27T09:25:26.426+0100,21.1663381,42.6582274,116.27
2017-02-27T09:25:27.610+0100,21.166339,42.65823603,112.33
2017-02-27T09:25:28.787+0100,21.16634913,42.65823362,108.5
2017-02-27T09:25:29.956+0100,21.1663433,42.65823495,107.75
2017-02-27T09:25:31.124+0100,21.16634044,42.65823898,108.5
2017-02-27T09:25:32.314+0100,21.16633469,42.65824566,108.5
2017-02-27T09:25:33.427+0100,21.16632882,42.65825377,108.13
2017-02-27T09:25:34.629+0100,21.16632148,42.65825868,111.94
2017-02-27T09:25:35.829+0100,21.1662916,42.65826757,110.02
2017-02-27T09:25:36.971+0100,21.16629966,42.65827325,106.63
2017-02-27T09:25:38.105+0100,21.16629266,42.65827176,93.75
2017-02-27T09:25:39.284+0100,21.16628746,42.65827414,89.0
2017-02-27T09:25:40.417+0100,21.16627613,42.65826708,84.37
2017-02-27T09:25:41.639+0100,21.1662668,42.65826375,78.6
2017-02-27T09:25:42.815+0100,21.16624028,42.65826318,74.56
2017-02-27T09:25:43.937+0100,21.16622423,42.65826603,73.34
2017-02-27T09:25:45.077+0100,21.16621328,42.65826888,74.25
2017-02-27T09:25:46.355+0100,21.16620025,42.65827413,71.82
2017-02-27T09:25:47.422+0100,21.16618728,42.65827773,67.38
2017-02-27T09:25:48.622+0100,21.16617125,42.65827953,74.25
2017-02-27T09:25:49.785+0100,21.16614714,42.65828506,70.33
2017-02-27T09:25:50.951+0100,21.16613394,42.65828782,73.95
2017-02-27T09:25:52.136+0100,21.16612349,42.65829359,78.92
2017-02-27T09:25:53.274+0100,21.16611332,42.6583007,83.39
2017-02-27T09:25:54.437+0100,21.16609873,42.65830654,85.68
2017-02-27T09:25:55.623+0100,21.16608672,42.65830664,87.33
2017-02-27T09:25:56.765+0100,21.16606215,42.65831323,91.36
2017-02-27T09:25:57.932+0100,21.16605166,42.65831264,90.34
2017-02-27T09:25:59.133+0100,21.16604166,42.65831597,94.09
2017-02-27T09:26:00.291+0100,21.16602882,42.65832073,90.68
2017-02-27T09:26:01.447+0100,21.16601824,42.65832578,94.44
2017-02-27T09:26:02.613+0100,21.16600118,42.65832679,96.88
2017-02-27T09:26:03.760+0100,21.16596713,42.65832723,92.04
2017-02-27T09:26:04.959+0100,21.16594778,42.65833102,87.99
2017-02-27T09:26:06.123+0100,21.1659297,42.65833459,93.75
2017-02-27T09:26:07.311+0100,21.16591336,42.65833443,100.06
2017-02-27T09:26:08.406+0100,21.16590064,42.6583371,102.58
2017-02-27T09:26:09.624+0100,21.16588082,42.65834281,108.5
2017-02-27T09:26:10.802+0100,21.16586719,42.658342,104.04
2017-02-27T09:26:11.967+0100,21.16586336,42.65833937,102.58
2017-02-27T09:26:13.076+0100,21.16585228,42.65833926,105.14
2017-02-27T09:26:14.285+0100,21.16583819,42.65833944,112.72
2017-02-27T09:26:15.447+0100,21.16581751,42.65833668,108.5
2017-02-27T09:26:16.613+0100,21.16580668,42.65833799,106.26
2017-02-27T09:26:17.747+0100,21.16577619,42.65833728,108.88
2017-02-27T09:26:18.981+0100,21.16576602,42.65833847,108.5
2017-02-27T09:26:20.102+0100,21.16575328,42.65833575,108.88
2017-02-27T09:26:21.271+0100,21.16574424,42.65833589,106.63
