------------------------------
Dylos Logger v 2.0.0.0
Unit: DC1700 v 2.08
Date/Time: 02-03-17 16:43
------------------------------
Particles per cubic foot / 100
------------------------------
Date/Time, Small, Large
02-03-17 13:45, 6630, 1234
02-03-17 13:46, 6534, 1222
02-03-17 13:47, 6594, 1217
02-03-17 13:48, 6461, 1154
02-03-17 13:49, 6444, 1148
02-03-17 13:50, 6398, 1141
02-03-17 13:51, 6419, 1116
02-03-17 13:52, 6265, 1097
02-03-17 13:53, 6245, 1067
02-03-17 13:54, 6241, 1095
02-03-17 13:55, 6318, 1145
02-03-17 13:56, 6415, 1142
02-03-17 13:57, 6340, 1162
02-03-17 13:58, 6426, 1160
02-03-17 13:59, 6310, 1136
02-03-17 14:00, 6312, 1122
02-03-17 14:01, 6249, 1162
02-03-17 14:02, 6224, 1094
02-03-17 14:03, 6172, 1072
02-03-17 14:04, 6131, 1040
02-03-17 14:05, 6091, 1062
02-03-17 14:06, 6192, 1069
02-03-17 14:07, 6075, 1026
02-03-17 14:08, 6074, 1034
02-03-17 14:09, 6036, 1029
02-03-17 14:10, 6042, 987
02-03-17 14:11, 5979, 1020
02-03-17 14:12, 5992, 1006
02-03-17 14:13, 5938, 984
02-03-17 14:14, 5935, 1019
02-03-17 14:15, 5869, 973
02-03-17 14:16, 5825, 952
02-03-17 14:17, 5826, 973
02-03-17 14:18, 5756, 939
02-03-17 14:19, 5712, 933
02-03-17 14:20, 5742, 919
02-03-17 14:21, 5741, 928
02-03-17 14:22, 5630, 933
02-03-17 14:23, 5640, 906
02-03-17 14:24, 5706, 947
02-03-17 14:25, 5733, 949
02-03-17 14:26, 5589, 905
02-03-17 14:27, 5641, 897
02-03-17 14:28, 5581, 939
02-03-17 14:29, 5602, 891
02-03-17 14:30, 5590, 880
02-03-17 14:31, 5554, 879
02-03-17 14:32, 5421, 868
02-03-17 14:33, 5495, 865
02-03-17 14:34, 5448, 865
02-03-17 14:35, 5419, 871
02-03-17 14:36, 5381, 855
02-03-17 14:37, 5374, 844
02-03-17 14:38, 5360, 826
02-03-17 14:39, 5285, 841
02-03-17 14:40, 5292, 849
02-03-17 14:41, 5341, 852
02-03-17 14:42, 5288, 844
02-03-17 14:43, 5253, 801
02-03-17 14:44, 5216, 815
02-03-17 14:45, 5175, 775
02-03-17 14:46, 5118, 774
02-03-17 14:47, 5085, 803
02-03-17 14:48, 5173, 786
02-03-17 14:49, 5111, 798
02-03-17 14:50, 5087, 791
02-03-17 14:51, 5012, 790
02-03-17 14:52, 5012, 791
02-03-17 14:53, 4993, 761
02-03-17 14:54, 4951, 745
02-03-17 14:55, 4964, 741
02-03-17 14:56, 4936, 746
02-03-17 14:57, 4946, 762
02-03-17 14:58, 4866, 753
02-03-17 14:59, 4857, 746
02-03-17 15:00, 4825, 747
02-03-17 15:01, 4923, 775
02-03-17 15:02, 4897, 804
02-03-17 15:03, 4994, 840
02-03-17 15:04, 4956, 867
02-03-17 15:05, 4914, 833
02-03-17 15:06, 5028, 903
02-03-17 15:07, 5041, 894
02-03-17 15:08, 4982, 858
02-03-17 15:09, 4958, 886
02-03-17 15:10, 4867, 862
02-03-17 15:11, 4870, 803
02-03-17 15:12, 4851, 850
02-03-17 15:13, 4931, 860
02-03-17 15:14, 4809, 847
02-03-17 15:15, 4760, 798
02-03-17 15:16, 4851, 836
02-03-17 15:17, 4746, 829
02-03-17 15:18, 4692, 808
02-03-17 15:19, 4703, 815
02-03-17 15:20, 4673, 787
02-03-17 15:21, 4634, 800
02-03-17 15:22, 4632, 761
02-03-17 15:23, 4637, 784
02-03-17 15:24, 4592, 776
02-03-17 15:25, 4564, 779
02-03-17 15:26, 4586, 791
02-03-17 15:27, 4466, 756
02-03-17 15:28, 4453, 743
02-03-17 15:29, 4501, 767
02-03-17 15:30, 4428, 755
02-03-17 15:31, 4442, 767
02-03-17 15:32, 4500, 785
02-03-17 15:33, 4424, 816
02-03-17 15:34, 4427, 774
02-03-17 15:35, 4401, 775
02-03-17 15:36, 4389, 764
02-03-17 15:37, 4387, 766
02-03-17 15:38, 4394, 728
02-03-17 15:39, 4378, 721
02-03-17 15:40, 4373, 731
02-03-17 15:41, 4316, 774
02-03-17 15:42, 4337, 765
02-03-17 15:43, 4251, 769
02-03-17 15:44, 4294, 782
02-03-17 15:45, 4251, 744
02-03-17 15:46, 4239, 749
02-03-17 15:47, 4299, 774
02-03-17 15:48, 4245, 759
02-03-17 15:49, 4256, 748
02-03-17 15:50, 4253, 780
02-03-17 15:51, 4236, 746
02-03-17 15:52, 4196, 760
02-03-17 15:53, 4103, 754
02-03-17 15:54, 4331, 837
02-03-17 15:55, 4259, 773
02-03-17 15:56, 4349, 869
02-03-17 15:57, 4236, 809
02-03-17 15:58, 4347, 817
02-03-17 15:59, 4440, 882
02-03-17 16:00, 4447, 911
02-03-17 16:01, 4508, 907
02-03-17 16:02, 4650, 981
02-03-17 16:03, 4687, 951
02-03-17 16:04, 4657, 919
02-03-17 16:05, 4526, 922
02-03-17 16:06, 4547, 908
02-03-17 16:07, 4513, 893
02-03-17 16:08, 4465, 845
02-03-17 16:09, 4425, 828
02-03-17 16:10, 4426, 835
02-03-17 16:11, 4429, 801
02-03-17 16:12, 4391, 815
02-03-17 16:13, 4242, 766
02-03-17 16:14, 4232, 779
02-03-17 16:15, 4237, 823
02-03-17 16:16, 4242, 778
02-03-17 16:17, 4112, 760
02-03-17 16:18, 4143, 744
02-03-17 16:19, 4008, 716
02-03-17 16:20, 3952, 745
02-03-17 16:21, 3957, 690
02-03-17 16:22, 3917, 685
02-03-17 16:23, 3977, 738
02-03-17 16:24, 4091, 774
02-03-17 16:25, 3972, 711
02-03-17 16:26, 4092, 779
02-03-17 16:27, 3888, 715
02-03-17 16:28, 3920, 728
02-03-17 16:29, 3941, 711
02-03-17 16:30, 3801, 696
02-03-17 16:31, 3861, 687
02-03-17 16:32, 3816, 696
02-03-17 16:33, 3824, 696
02-03-17 16:34, 3775, 702
02-03-17 16:35, 3857, 721
02-03-17 16:36, 3917, 747
02-03-17 16:37, 3809, 739
02-03-17 16:38, 3939, 780
02-03-17 16:39, 3827, 731
02-03-17 16:40, 3951, 770
02-03-17 16:41, 3912, 753
02-03-17 16:42, 3953, 775
02-03-17 16:43, 3920, 787
02-03-17 16:44, 3843, 760
02-03-17 16:45, 3834, 745
02-03-17 16:46, 3805, 732
02-03-17 16:47, 3760, 701
02-03-17 16:48, 3773, 723
02-03-17 17:02, 3422, 423
02-03-17 17:03, 2623, 246
02-03-17 17:04, 1971, 141
02-03-17 17:05, 1808, 149
02-03-17 17:40, 15633, 263
02-03-17 17:41, 16195, 150
